Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
63		0.1976		0.3004		0.0000		0.5837		0.00040749
64		0.1984		0.2946		0.0000		0.5733		0.00040596
65		0.2029		0.3244		0.0000		0.5265		0.00040442
66		0.1964		0.2643		0.0000		0.6190		0.00040289
67		0.2054		0.2619		0.0000		0.6056		0.00040135
68		0.1899		0.2885		0.0000		0.6006		0.00039981
69		0.1987		0.2634		0.0000		0.6093		0.00039827
70		0.1919		0.2773		0.0000		0.6154		0.00039673
71		0.1875		0.2859		0.0000		0.5902		0.00039520
72		0.1944		0.2830		0.0000		0.6006		0.00039366
73		0.1979		0.2719		0.0000		0.5941		0.00039211
74		0.1854		0.2753		0.0000		0.5843		0.00039057
75		0.1926		0.2709		0.0000		0.6044		0.00038903
76		0.1872		0.2586		0.0000		0.6164		0.00038749
77		0.1877		0.2609		0.0000		0.6209		0.00038594
78		0.1897		0.3248		0.0000		0.5585		0.00038440
79		0.1953		0.2731		0.0000		0.6114		0.00038286
80		0.1810		0.2535		0.0000		0.6328		0.00038131
81		0.1849		0.2710		0.0000		0.6064		0.00037976
82		0.1868		0.2706		0.0000		0.6095		0.00037822
83		0.1852		0.2628		0.0000		0.6096		0.00037667
84		0.1886		0.2637		0.0000		0.6056		0.00037512
85		0.1760		0.2730		0.0000		0.6138		0.00037357
86		0.1817		0.2724		0.0000		0.6119		0.00037202
87		0.1936		0.3069		0.0000		0.5564		0.00037047
88		0.1767		0.3029		0.0000		0.5789		0.00036892
89		0.1751		0.2615		0.0000		0.6204		0.00036737
90		0.1798		0.3171		0.0000		0.5478		0.00036582
91		0.1801		0.2571		0.0000		0.6241		0.00036426
92		0.1800		0.2853		0.0000		0.5798		0.00036271
93		0.1713		0.2652		0.0000		0.6241		0.00036115
94		0.1851		0.3302		0.0000		0.5539		0.00035960
95		0.1881		0.3089		0.0000		0.5599		0.00035804
96		0.1802		0.2476		0.0000		0.6230		0.00035649
97		0.1696		0.2692		0.0000		0.6087		0.00035493
98		0.1692		0.2839		0.0000		0.5790		0.00035337
99		0.1868		0.2701		0.0000		0.5947		0.00035181
100		0.1803		0.2663		0.0000		0.5982		0.00035025
101		0.1678		0.2536		0.0000		0.6316		0.00034869
102		0.1679		0.2555		0.0000		0.6240		0.00034713
103		0.1670		0.2583		0.0000		0.6207		0.00034556
104		0.1781		0.2461		0.0000		0.6311		0.00034400
105		0.1783		0.2538		0.0000		0.6191		0.00034244
106		0.1731		0.3065		0.0000		0.5890		0.00034087
107		0.1716		0.2541		0.0000		0.6250		0.00033931
108		0.1641		0.2650		0.0000		0.6186		0.00033774
109		0.1705		0.2618		0.0000		0.6178		0.00033617
110		0.1784		0.2671		0.0000		0.6056		0.00033460
111		0.1650		0.2551		0.0000		0.6171		0.00033304
112		0.1597		0.2469		0.0000		0.6251		0.00033147
113		0.1714		0.2564		0.0000		0.6062		0.00032990
114		0.1719		0.2833		0.0000		0.6118		0.00032832
115		0.1589		0.2543		0.0000		0.6270		0.00032675
116		0.1677		0.2743		0.0000		0.6020		0.00032518
117		0.1732		0.2727		0.0000		0.5967		0.00032361
118		0.1790		0.2550		0.0000		0.6264		0.00032203
119		0.1578		0.2391		0.0000		0.6524		0.00032045
120		0.1554		0.2968		0.0000		0.6076		0.00031888
121		0.1657		0.2439		0.0000		0.6368		0.00031730
122		0.1671		0.2521		0.0000		0.6213		0.00031572
123		0.1593		0.2556		0.0000		0.6319		0.00031414
124		0.1608		0.2634		0.0000		0.6291		0.00031256
125		0.1748		0.2568		0.0000		0.6162		0.00031098
126		0.1573		0.2451		0.0000		0.6324		0.00030940
127		0.1543		0.2537		0.0000		0.6224		0.00030782
128		0.1618		0.2641		0.0000		0.5956		0.00030624
129		0.1643		0.2700		0.0000		0.5886		0.00030465
130		0.1553		0.2573		0.0000		0.6244		0.00030307
131		0.1577		0.2690		0.0000		0.6308		0.00030148
132		0.1646		0.2523		0.0000		0.6342		0.00029989
133		0.1567		0.2330		0.0000		0.6526		0.00029830
134		0.1581		0.3531		0.0000		0.5345		0.00029671
135		0.1677		0.2529		0.0000		0.6440		0.00029512
136		0.1542		0.2406		0.0000		0.6468		0.00029353
137		0.1556		0.2930		0.0000		0.5763		0.00029194
138		0.1600		0.2564		0.0000		0.6366		0.00029035
139		0.1509		0.2603		0.0000		0.6238		0.00028876
140		0.1571		0.2485		0.0000		0.6412		0.00028716
141		0.1597		0.2398		0.0000		0.6408		0.00028556
142		0.1526		0.2542		0.0000		0.6197		0.00028397
143		0.1480		0.2538		0.0000		0.6310		0.00028237
144		0.1553		0.2594		0.0000		0.6269		0.00028077
145		0.1531		0.2494		0.0000		0.6322		0.00027917
146		0.1533		0.2423		0.0000		0.6327		0.00027757
147		0.1504		0.2762		0.0000		0.5840		0.00027597
148		0.1563		0.2398		0.0000		0.6425		0.00027437
149		0.1488		0.2559		0.0000		0.6293		0.00027276
150		0.1532		0.2582		0.0000		0.6087		0.00027116
151		0.1506		0.2450		0.0000		0.6456		0.00026955
152		0.1477		0.2563		0.0000		0.6333		0.00026794
153		0.1515		0.2452		0.0000		0.6388		0.00026634
154		0.1529		0.2443		0.0000		0.6407		0.00026473
155		0.1546		0.2422		0.0000		0.6490		0.00026312
156		0.1426		0.2333		0.0000		0.6537		0.00026150
157		0.1533		0.9334		0.0000		0.4743		0.00025989
158		0.1618		0.2427		0.0000		0.6443		0.00025828
159		0.1406		0.2241		0.0000		0.6665		0.00025666
160		0.1418		0.2503		0.0000		0.6359		0.00025505
161		0.1463		0.2398		0.0000		0.6463		0.00025343
162		0.1549		0.2815		0.0000		0.5918		0.00025181
163		0.1439		0.2595		0.0000		0.6305		0.00025019
164		0.1439		0.2431		0.0000		0.6474		0.00024857
165		0.1468		0.2674		0.0000		0.6334		0.00024695
166		0.1460		0.2492		0.0000		0.6416		0.00024533
167		0.1369		0.2404		0.0000		0.6585		0.00024370
168		0.1511		0.2775		0.0000		0.6052		0.00024208
169		0.1409		0.2434		0.0000		0.6456		0.00024045
170		0.1436		0.2497		0.0000		0.6391		0.00023882
171		0.1437		0.2423		0.0000		0.6475		0.00023719
172		0.1386		0.2422		0.0000		0.6419		0.00023556
173		0.1488		0.2408		0.0000		0.6356		0.00023393
174		0.1371		0.2610		0.0000		0.6443		0.00023230
175		0.1362		0.2418		0.0000		0.6445		0.00023067
176		0.1391		0.2634		0.0000		0.6181		0.00022903
177		0.1494		0.2839		0.0000		0.6091		0.00022739
178		0.1457		0.2312		0.0000		0.6516		0.00022576
179		0.1335		0.2507		0.0000		0.6514		0.00022412
180		0.1350		0.2566		0.0000		0.6406		0.00022248
181		0.1397		0.2405		0.0000		0.6438		0.00022083
182		0.1360		0.2423		0.0000		0.6460		0.00021919
183		0.1368		0.2482		0.0000		0.6450		0.00021755
184		0.1425		0.2398		0.0000		0.6559		0.00021590
185		0.1364		0.2408		0.0000		0.6451		0.00021425
186		0.1346		0.2320		0.0000		0.6659		0.00021260
187		0.1469		0.2855		0.0000		0.6083		0.00021095
188		0.1464		0.2410		0.0000		0.6533		0.00020930
189		0.1305		0.2282		0.0000		0.6637		0.00020765
190		0.1322		0.2444		0.0000		0.6466		0.00020600
191		0.1423		0.2387		0.0000		0.6516		0.00020434
192		0.1363		0.2504		0.0000		0.6271		0.00020268
193		0.1353		0.2284		0.0000		0.6700		0.00020102
194		0.1274		0.2379		0.0000		0.6642		0.00019936
195		0.1459		0.2315		0.0000		0.6591		0.00019770
196		0.1346		0.2381		0.0000		0.6640		0.00019604
197		0.1294		0.2449		0.0000		0.6479		0.00019437
198		0.1284		0.2516		0.0000		0.6583		0.00019270
199		0.1359		0.2434		0.0000		0.6479		0.00019104
200		0.1344		0.2360		0.0000		0.6660		0.00018937
201		0.1334		0.2350		0.0000		0.6626		0.00018769
202		0.1287		0.2363		0.0000		0.6623		0.00018602
203		0.1277		0.2453		0.0000		0.6509		0.00018435
204		0.1311		0.2432		0.0000		0.6396		0.00018267
205		0.1363		0.2720		0.0000		0.5989		0.00018099
206		0.1294		0.2367		0.0000		0.6647		0.00017931
207		0.1266		0.2409		0.0000		0.6635		0.00017763
208		0.1289		0.2319		0.0000		0.6570		0.00017594
209		0.1276		0.2337		0.0000		0.6585		0.00017426
210		0.1245		0.2318		0.0000		0.6662		0.00017257
211		0.1437		0.2294		0.0000		0.6718		0.00017088
212		0.1233		0.2274		0.0000		0.6692		0.00016919
213		0.1238		0.2410		0.0000		0.6513		0.00016750
214		0.1294		0.2275		0.0000		0.6725		0.00016580
215		0.1241		0.2323		0.0000		0.6741		0.00016411
216		0.1272		0.2886		0.0000		0.6218		0.00016241
217		0.1307		0.2305		0.0000		0.6630		0.00016071
218		0.1229		0.2321		0.0000		0.6678		0.00015901
219		0.1196		0.2439		0.0000		0.6650		0.00015730
220		0.1225		0.2682		0.0000		0.6397		0.00015559
221		0.1271		0.2369		0.0000		0.6537		0.00015389
222		0.1271		0.2347		0.0000		0.6545		0.00015217
223		0.1194		0.2338		0.0000		0.6738		0.00015046
224		0.1213		0.2456		0.0000		0.6629		0.00014875
225		0.1250		0.2520		0.0000		0.6317		0.00014703
226		0.1238		0.2307		0.0000		0.6641		0.00014531
227		0.1182		0.2349		0.0000		0.6683		0.00014359
228		0.1209		0.2338		0.0000		0.6707		0.00014186
229		0.1229		0.2372		0.0000		0.6646		0.00014014
230		0.1197		0.2367		0.0000		0.6699		0.00013841
231		0.1182		0.2529		0.0000		0.6506		0.00013668
232		0.1279		0.3445		0.0000		0.5365		0.00013494
233		0.1262		0.2305		0.0000		0.6697		0.00013321
234		0.1146		0.2424		0.0000		0.6581		0.00013147
235		0.1155		0.2333		0.0000		0.6662		0.00012973
236		0.1182		0.2586		0.0000		0.6353		0.00012798
237		0.1212		0.2324		0.0000		0.6697		0.00012624
238		0.1154		0.2296		0.0000		0.6753		0.00012449
239		0.1174		0.2314		0.0000		0.6783		0.00012273
240		0.1145		0.2275		0.0000		0.6840		0.00012098
241		0.1142		0.2372		0.0000		0.6621		0.00011922
242		0.1202		0.2441		0.0000		0.6505		0.00011746
243		0.1178		0.2373		0.0000		0.6784		0.00011570
244		0.1143		0.2339		0.0000		0.6674		0.00011393
245		0.1153		0.2304		0.0000		0.6781		0.00011216
246		0.1137		0.2444		0.0000		0.6688		0.00011039
247		0.1154		0.2313		0.0000		0.6820		0.00010861
248		0.1135		0.2342		0.0000		0.6775		0.00010684
249		0.1111		0.2294		0.0000		0.6776		0.00010505
250		0.1134		0.2305		0.0000		0.6769		0.00010327
251		0.1121		0.2365		0.0000		0.6633		0.00010148
252		0.1134		0.2283		0.0000		0.6827		0.00009969
253		0.1131		0.2344		0.0000		0.6814		0.00009789
254		0.1135		0.2314		0.0000		0.6765		0.00009609
255		0.1091		0.2294		0.0000		0.6779		0.00009429
256		0.1111		0.2316		0.0000		0.6812		0.00009248
257		0.1120		0.2282		0.0000		0.6844		0.00009067
258		0.1097		0.2431		0.0000		0.6675		0.00008885
259		0.1100		0.2360		0.0000		0.6714		0.00008703
260		0.1076		0.2313		0.0000		0.6919		0.00008521
261		0.1140		0.2330		0.0000		0.6712		0.00008338
262		0.1104		0.2313		0.0000		0.6791		0.00008155
263		0.1064		0.2308		0.0000		0.6826		0.00007971
264		0.1056		0.2350		0.0000		0.6847		0.00007787
265		0.1063		0.2390		0.0000		0.6743		0.00007602
266		0.1097		0.2306		0.0000		0.6798		0.00007417
267		0.1057		0.2339		0.0000		0.6838		0.00007231
268		0.1048		0.2347		0.0000		0.6822		0.00007045
269		0.1065		0.2433		0.0000		0.6667		0.00006858
270		0.1058		0.2320		0.0000		0.6740		0.00006671
271		0.1042		0.2333		0.0000		0.6900		0.00006483
272		0.1040		0.2341		0.0000		0.6775		0.00006295
273		0.1039		0.2327		0.0000		0.6849		0.00006105
274		0.1049		0.2293		0.0000		0.6852		0.00005916
275		0.1041		0.2417		0.0000		0.6727		0.00005725
276		0.1034		0.2338		0.0000		0.6846		0.00005534
277		0.1023		0.2328		0.0000		0.6860		0.00005342
278		0.1022		0.2351		0.0000		0.6897		0.00005149
279		0.1017		0.2287		0.0000		0.6909		0.00004956
280		0.1016		0.2334		0.0000		0.6853		0.00004761
281		0.1007		0.2346		0.0000		0.6867		0.00004566
282		0.1008		0.2323		0.0000		0.6883		0.00004370
283		0.1000		0.2377		0.0000		0.6802		0.00004173
284		0.1003		0.2384		0.0000		0.6924		0.00003975
285		0.1006		0.2364		0.0000		0.6871		0.00003775
286		0.0995		0.2374		0.0000		0.6805		0.00003575
287		0.0990		0.2334		0.0000		0.6930		0.00003373
288		0.0994		0.2333		0.0000		0.6874		0.00003170
289		0.0982		0.2352		0.0000		0.6857		0.00002966
290		0.0981		0.2318		0.0000		0.6893		0.00002759
291		0.0980		0.2379		0.0000		0.6809		0.00002552
292		0.0973		0.2376		0.0000		0.6836		0.00002342
293		0.0973		0.2346		0.0000		0.6867		0.00002130
294		0.0973		0.2348		0.0000		0.6843		0.00001916
295		0.0964		0.2330		0.0000		0.6897		0.00001699
296		0.0958		0.2332		0.0000		0.6869		0.00001479
297		0.0959		0.2343		0.0000		0.6920		0.00001255
298		0.0955		0.2304		0.0000		0.6923		0.00001027
299		0.0954		0.2326		0.0000		0.6911		0.00000792
300		0.0951		0.2337		0.0000		0.6893		0.00000550
