Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
102		0.1543		0.2587		0.0000		0.6227		0.00034713
103		0.1515		0.2771		0.0000		0.6203		0.00034556
104		0.1550		0.2575		0.0000		0.6293		0.00034400
105		0.1614		0.2741		0.0000		0.5956		0.00034244
106		0.1590		0.2466		0.0000		0.6446		0.00034087
107		0.1449		0.2514		0.0000		0.6528		0.00033931
108		0.1500		0.3060		0.0000		0.5761		0.00033774
109		0.1574		0.2625		0.0000		0.6257		0.00033617
110		0.1469		0.2492		0.0000		0.6352		0.00033460
111		0.1503		0.2657		0.0000		0.6285		0.00033304
112		0.1499		0.2625		0.0000		0.6227		0.00033147
113		0.1511		0.2543		0.0000		0.6444		0.00032990
114		0.1471		0.3270		0.0000		0.5650		0.00032832
115		0.1624		0.2838		0.0000		0.5948		0.00032675
116		0.1426		0.2812		0.0000		0.6010		0.00032518
117		0.1518		0.2601		0.0000		0.6290		0.00032361
118		0.1537		0.2975		0.0000		0.5885		0.00032203
119		0.1461		0.2513		0.0000		0.6488		0.00032045
120		0.1436		0.2729		0.0000		0.6200		0.00031888
121		0.1477		0.3653		0.0000		0.5646		0.00031730
122		0.1582		0.2535		0.0000		0.6254		0.00031572
123		0.1409		0.2488		0.0000		0.6295		0.00031414
124		0.1343		0.2510		0.0000		0.6413		0.00031256
125		0.1444		0.2558		0.0000		0.6440		0.00031098
126		0.1589		0.2629		0.0000		0.6255		0.00030940
127		0.1429		0.2616		0.0000		0.6236		0.00030782
128		0.1370		0.2489		0.0000		0.6463		0.00030624
129		0.1423		0.2675		0.0000		0.6346		0.00030465
130		0.1408		0.2682		0.0000		0.6181		0.00030307
131		0.1444		0.2692		0.0000		0.6247		0.00030148
132		0.1374		0.2540		0.0000		0.6451		0.00029989
133		0.1351		0.2519		0.0000		0.6435		0.00029830
134		0.1372		0.2921		0.0000		0.6000		0.00029671
135		0.1610		0.2798		0.0000		0.5930		0.00029512
136		0.1450		0.2460		0.0000		0.6425		0.00029353
137		0.1311		0.2599		0.0000		0.6318		0.00029194
138		0.1366		0.2475		0.0000		0.6645		0.00029035
139		0.1381		0.2509		0.0000		0.6510		0.00028876
140		0.1352		0.2636		0.0000		0.6388		0.00028716
141		0.1495		0.2609		0.0000		0.6305		0.00028556
142		0.1377		0.2518		0.0000		0.6405		0.00028397
143		0.1354		0.2452		0.0000		0.6490		0.00028237
144		0.1348		0.2757		0.0000		0.6007		0.00028077
145		0.1392		0.2528		0.0000		0.6448		0.00027917
146		0.1331		0.2992		0.0000		0.6063		0.00027757
147		0.1471		0.2673		0.0000		0.6135		0.00027597
148		0.1403		0.2873		0.0000		0.6033		0.00027437
149		0.1311		0.2521		0.0000		0.6532		0.00027276
150		0.1275		0.2631		0.0000		0.6488		0.00027116
151		0.1341		0.2631		0.0000		0.6453		0.00026955
152		0.1393		0.2702		0.0000		0.6228		0.00026794
153		0.1464		0.2581		0.0000		0.6319		0.00026634
154		0.1268		0.2401		0.0000		0.6619		0.00026473
155		0.1272		0.2679		0.0000		0.6428		0.00026312
156		0.1293		0.2545		0.0000		0.6456		0.00026150
157		0.1399		0.3067		0.0000		0.6042		0.00025989
158		0.1398		0.2422		0.0000		0.6505		0.00025828
159		0.1254		0.2597		0.0000		0.6262		0.00025666
160		0.1271		0.2650		0.0000		0.6275		0.00025505
161		0.1269		0.2437		0.0000		0.6538		0.00025343
162		0.1513		0.2792		0.0000		0.6146		0.00025181
163		0.1329		0.2480		0.0000		0.6536		0.00025019
164		0.1230		0.2519		0.0000		0.6459		0.00024857
165		0.1316		0.2469		0.0000		0.6654		0.00024695
166		0.1236		0.2458		0.0000		0.6596		0.00024533
167		0.1228		0.2588		0.0000		0.6516		0.00024370
168		0.1292		0.2692		0.0000		0.6295		0.00024208
169		0.1270		0.2514		0.0000		0.6505		0.00024045
170		0.1295		0.2573		0.0000		0.6318		0.00023882
171		0.1302		0.2498		0.0000		0.6631		0.00023719
172		0.1233		0.2493		0.0000		0.6414		0.00023556
173		0.1237		0.2857		0.0000		0.6284		0.00023393
174		0.1344		0.2558		0.0000		0.6391		0.00023230
175		0.1273		0.2584		0.0000		0.6462		0.00023067
176		0.1294		0.2581		0.0000		0.6459		0.00022903
177		0.1354		0.2731		0.0000		0.5971		0.00022739
178		0.1217		0.2429		0.0000		0.6426		0.00022576
179		0.1166		0.2753		0.0000		0.6522		0.00022412
180		0.1226		0.2541		0.0000		0.6459		0.00022248
181		0.1244		0.2505		0.0000		0.6399		0.00022083
182		0.1290		0.2388		0.0000		0.6690		0.00021919
183		0.1181		0.2447		0.0000		0.6500		0.00021755
184		0.1259		0.2414		0.0000		0.6587		0.00021590
185		0.1198		0.2483		0.0000		0.6597		0.00021425
186		0.1179		0.2556		0.0000		0.6646		0.00021260
187		0.1175		0.2722		0.0000		0.6252		0.00021095
188		0.1508		0.2454		0.0000		0.6492		0.00020930
189		0.1209		0.2438		0.0000		0.6661		0.00020765
190		0.1146		0.2452		0.0000		0.6636		0.00020600
191		0.1170		0.2431		0.0000		0.6571		0.00020434
192		0.1149		0.2463		0.0000		0.6591		0.00020268
193		0.1228		0.3082		0.0000		0.6028		0.00020102
194		0.1389		0.2427		0.0000		0.6684		0.00019936
195		0.1148		0.2370		0.0000		0.6773		0.00019770
196		0.1115		0.2424		0.0000		0.6726		0.00019604
197		0.1128		0.2540		0.0000		0.6482		0.00019437
198		0.1228		0.2477		0.0000		0.6595		0.00019270
199		0.1253		0.2500		0.0000		0.6568		0.00019104
200		0.1203		0.2419		0.0000		0.6673		0.00018937
201		0.1128		0.2478		0.0000		0.6703		0.00018769
202		0.1116		0.2481		0.0000		0.6697		0.00018602
203		0.1228		0.2503		0.0000		0.6499		0.00018435
204		0.1191		0.2437		0.0000		0.6716		0.00018267
205		0.1144		0.2646		0.0000		0.6426		0.00018099
206		0.1142		0.2481		0.0000		0.6674		0.00017931
207		0.1094		0.2635		0.0000		0.6546		0.00017763
208		0.1106		0.2575		0.0000		0.6579		0.00017594
209		0.1260		0.2697		0.0000		0.6302		0.00017426
210		0.1175		0.2441		0.0000		0.6672		0.00017257
211		0.1097		0.2484		0.0000		0.6687		0.00017088
212		0.1085		0.2559		0.0000		0.6706		0.00016919
213		0.1102		0.2497		0.0000		0.6622		0.00016750
214		0.1119		0.2653		0.0000		0.6387		0.00016580
215		0.1186		0.2612		0.0000		0.6512		0.00016411
216		0.1120		0.2492		0.0000		0.6642		0.00016241
217		0.1080		0.2608		0.0000		0.6495		0.00016071
218		0.1110		0.2560		0.0000		0.6718		0.00015901
219		0.1059		0.2552		0.0000		0.6670		0.00015730
220		0.1139		0.2525		0.0000		0.6660		0.00015559
221		0.1102		0.2475		0.0000		0.6736		0.00015389
222		0.1119		0.3001		0.0000		0.6105		0.00015217
223		0.1125		0.2479		0.0000		0.6667		0.00015046
224		0.1065		0.2544		0.0000		0.6580		0.00014875
225		0.1047		0.2513		0.0000		0.6625		0.00014703
226		0.1080		0.2492		0.0000		0.6693		0.00014531
227		0.1081		0.2482		0.0000		0.6623		0.00014359
228		0.1063		0.2547		0.0000		0.6599		0.00014186
229		0.1071		0.2491		0.0000		0.6726		0.00014014
230		0.1070		0.2608		0.0000		0.6630		0.00013841
231		0.1042		0.2552		0.0000		0.6651		0.00013668
232		0.1136		0.2665		0.0000		0.6388		0.00013494
233		0.1139		0.2475		0.0000		0.6722		0.00013321
234		0.1029		0.2742		0.0000		0.6523		0.00013147
235		0.1031		0.2557		0.0000		0.6716		0.00012973
236		0.1027		0.2471		0.0000		0.6747		0.00012798
237		0.1054		0.2548		0.0000		0.6663		0.00012624
238		0.1024		0.2464		0.0000		0.6765		0.00012449
239		0.1015		0.2796		0.0000		0.6433		0.00012273
240		0.1028		0.2489		0.0000		0.6755		0.00012098
241		0.1066		0.2472		0.0000		0.6647		0.00011922
242		0.1001		0.2564		0.0000		0.6745		0.00011746
243		0.1072		0.2738		0.0000		0.6555		0.00011570
244		0.1035		0.2554		0.0000		0.6680		0.00011393
245		0.0995		0.2563		0.0000		0.6743		0.00011216
246		0.0984		0.2629		0.0000		0.6790		0.00011039
247		0.1073		0.2531		0.0000		0.6738		0.00010861
248		0.1035		0.2490		0.0000		0.6811		0.00010684
249		0.0977		0.2588		0.0000		0.6700		0.00010505
250		0.1022		0.2660		0.0000		0.6461		0.00010327
251		0.1021		0.2596		0.0000		0.6630		0.00010148
252		0.0972		0.2614		0.0000		0.6588		0.00009969
253		0.0978		0.2758		0.0000		0.6607		0.00009789
254		0.1002		0.2603		0.0000		0.6655		0.00009609
255		0.0957		0.2563		0.0000		0.6646		0.00009429
256		0.1006		0.2497		0.0000		0.6682		0.00009248
257		0.0990		0.2535		0.0000		0.6578		0.00009067
258		0.0960		0.2544		0.0000		0.6776		0.00008885
259		0.0953		0.2588		0.0000		0.6717		0.00008703
260		0.0949		0.2604		0.0000		0.6723		0.00008521
261		0.0959		0.2587		0.0000		0.6736		0.00008338
262		0.0947		0.2525		0.0000		0.6782		0.00008155
263		0.0948		0.2654		0.0000		0.6617		0.00007971
264		0.0943		0.2616		0.0000		0.6600		0.00007787
265		0.0946		0.2498		0.0000		0.6801		0.00007602
266		0.0959		0.2850		0.0000		0.6449		0.00007417
267		0.0945		0.2573		0.0000		0.6794		0.00007231
268		0.0919		0.2540		0.0000		0.6772		0.00007045
269		0.0915		0.2642		0.0000		0.6689		0.00006858
270		0.0924		0.2679		0.0000		0.6735		0.00006671
271		0.0918		0.2553		0.0000		0.6761		0.00006483
272		0.0911		0.2662		0.0000		0.6760		0.00006295
273		0.0912		0.2569		0.0000		0.6761		0.00006105
274		0.0910		0.2610		0.0000		0.6785		0.00005916
275		0.0911		0.2588		0.0000		0.6683		0.00005725
276		0.0899		0.2642		0.0000		0.6746		0.00005534
277		0.0901		0.2636		0.0000		0.6796		0.00005342
278		0.0895		0.2606		0.0000		0.6804		0.00005149
279		0.0893		0.2568		0.0000		0.6812		0.00004956
280		0.0889		0.2577		0.0000		0.6708		0.00004761
281		0.0882		0.2602		0.0000		0.6812		0.00004566
282		0.0877		0.2666		0.0000		0.6709		0.00004370
283		0.0875		0.2624		0.0000		0.6795		0.00004173
284		0.0879		0.2641		0.0000		0.6736		0.00003975
285		0.0873		0.2625		0.0000		0.6742		0.00003775
286		0.0868		0.2666		0.0000		0.6731		0.00003575
287		0.0862		0.2621		0.0000		0.6782		0.00003373
288		0.0860		0.2679		0.0000		0.6691		0.00003170
289		0.0859		0.2664		0.0000		0.6730		0.00002966
290		0.0854		0.2660		0.0000		0.6795		0.00002759
291		0.0855		0.2654		0.0000		0.6799		0.00002552
292		0.0847		0.2659		0.0000		0.6732		0.00002342
293		0.0846		0.2629		0.0000		0.6782		0.00002130
294		0.0844		0.2630		0.0000		0.6799		0.00001916
295		0.0842		0.2650		0.0000		0.6776		0.00001699
296		0.0836		0.2679		0.0000		0.6753		0.00001479
297		0.0835		0.2619		0.0000		0.6790		0.00001255
298		0.0833		0.2684		0.0000		0.6767		0.00001027
299		0.0829		0.2645		0.0000		0.6776		0.00000792
300		0.0831		0.2671		0.0000		0.6772		0.00000550
