Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
36		0.2461		0.4470		0.0000		0.5000		0.00044870
37		0.2450		0.4141		0.0000		0.5247		0.00044718
38		0.2439		0.3438		0.0000		0.5634		0.00044566
39		0.2415		0.3474		0.0000		0.5718		0.00044414
40		0.2413		0.3348		0.0000		0.5701		0.00044262
41		0.2468		0.4214		0.0000		0.5081		0.00044110
42		0.2395		0.4031		0.0000		0.5299		0.00043958
43		0.2351		0.3355		0.0000		0.5795		0.00043806
44		0.2323		0.3625		0.0000		0.5436		0.00043653
45		0.2335		0.3439		0.0000		0.5730		0.00043501
46		0.2387		0.3550		0.0000		0.5588		0.00043349
47		0.2367		0.3359		0.0000		0.5609		0.00043196
48		0.2277		0.3317		0.0000		0.5758		0.00043044
49		0.2301		0.3499		0.0000		0.5896		0.00042891
50		0.2340		0.3144		0.0000		0.6015		0.00042739
51		0.2281		0.3277		0.0000		0.5854		0.00042586
52		0.2246		0.3310		0.0000		0.5816		0.00042433
53		0.2276		0.3454		0.0000		0.5700		0.00042281
54		0.2322		0.3367		0.0000		0.5728		0.00042128
55		0.2342		0.3277		0.0000		0.5920		0.00041975
56		0.2253		0.3164		0.0000		0.5989		0.00041822
57		0.2150		0.3060		0.0000		0.6106		0.00041669
58		0.2213		0.3231		0.0000		0.5948		0.00041516
59		0.2295		0.3389		0.0000		0.5695		0.00041362
60		0.2113		0.3328		0.0000		0.5743		0.00041209
61		0.2203		0.3590		0.0000		0.5693		0.00041056
62		0.2176		0.3148		0.0000		0.6000		0.00040903
63		0.2231		0.3094		0.0000		0.6108		0.00040749
64		0.2145		0.3089		0.0000		0.6129		0.00040596
65		0.2117		0.3443		0.0000		0.5706		0.00040442
66		0.2239		0.3651		0.0000		0.5459		0.00040289
67		0.2170		0.3010		0.0000		0.6170		0.00040135
68		0.2225		0.3763		0.0000		0.5294		0.00039981
69		0.2162		0.3115		0.0000		0.6010		0.00039827
70		0.2119		0.3027		0.0000		0.6095		0.00039673
71		0.2109		0.3196		0.0000		0.5908		0.00039520
72		0.2157		0.3196		0.0000		0.5883		0.00039366
73		0.2116		0.3096		0.0000		0.5980		0.00039211
74		0.2175		0.5680		0.0000		0.5579		0.00039057
75		0.2115		0.3045		0.0000		0.5985		0.00038903
76		0.2028		0.3256		0.0000		0.5976		0.00038749
77		0.2046		0.3089		0.0000		0.6039		0.00038594
78		0.2110		0.3222		0.0000		0.6009		0.00038440
79		0.2081		0.3439		0.0000		0.5778		0.00038286
80		0.2262		0.3045		0.0000		0.6151		0.00038131
81		0.1968		0.3120		0.0000		0.6108		0.00037976
82		0.1953		0.3062		0.0000		0.6162		0.00037822
83		0.2159		0.3160		0.0000		0.6017		0.00037667
84		0.2089		0.3219		0.0000		0.5914		0.00037512
85		0.1941		0.3125		0.0000		0.6097		0.00037357
86		0.2038		0.3109		0.0000		0.6086		0.00037202
87		0.2011		0.3162		0.0000		0.6171		0.00037047
88		0.1984		0.3472		0.0000		0.5743		0.00036892
89		0.2141		0.3107		0.0000		0.6088		0.00036737
90		0.1998		0.3544		0.0000		0.5930		0.00036582
91		0.1982		0.3147		0.0000		0.6033		0.00036426
92		0.1897		0.3151		0.0000		0.6127		0.00036271
93		0.1917		0.3439		0.0000		0.5780		0.00036115
94		0.2064		0.3720		0.0000		0.5746		0.00035960
95		0.1954		0.3262		0.0000		0.6010		0.00035804
96		0.2020		0.3084		0.0000		0.5959		0.00035649
97		0.2043		0.4723		0.0000		0.5026		0.00035493
98		0.1928		0.2999		0.0000		0.6237		0.00035337
99		0.1930		0.3584		0.0000		0.5613		0.00035181
100		0.2114		0.3044		0.0000		0.6039		0.00035025
101		0.1879		0.3030		0.0000		0.6258		0.00034869
102		0.1819		0.3128		0.0000		0.6115		0.00034713
103		0.2099		0.3024		0.0000		0.6177		0.00034556
104		0.1855		0.3223		0.0000		0.6114		0.00034400
105		0.2141		0.2916		0.0000		0.6164		0.00034244
106		0.1854		0.3084		0.0000		0.6095		0.00034087
107		0.1813		0.3207		0.0000		0.6099		0.00033931
108		0.1928		0.3332		0.0000		0.5883		0.00033774
